"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Heat Metric","Absolute Threshold"
"37","North Carolina","37151","Randolph","2014","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2015","59","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2016","55","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2017","31","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2018","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2019","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2020","30","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37151","Randolph","2021","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2008","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2009","91","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2010","94","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2011","98","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2012","62","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2013","16","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2014","63","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2015","70","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2016","72","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2017","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2018","68","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2019","79","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2020","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37153","Richmond","2021","50","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2008","35","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2009","93","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2010","92","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2011","88","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2012","56","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2013","8","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2014","66","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2015","66","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2016","60","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2017","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2018","54","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2019","75","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2020","36","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37155","Robeson","2021","45","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2008","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2009","19","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2010","56","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2011","79","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2012","59","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2013","16","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2014","33","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2015","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2016","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2017","17","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2018","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2019","33","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2020","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37157","Rockingham","2021","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2008","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2009","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2010","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2011","85","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2012","56","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2013","8","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2014","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2015","67","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2016","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2017","25","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2018","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2019","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2020","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37159","Rowan","2021","30","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2008","48","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2009","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2010","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2011","66","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2012","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2013","3","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2014","9","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2015","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2016","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2017","15","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2018","17","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2019","29","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2020","12","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37161","Rutherford","2021","17","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2008","36","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2009","88","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2010","87","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2011","81","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2012","54","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2013","12","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2014","56","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2015","48","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2016","55","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2017","32","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2018","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2019","61","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2020","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37163","Sampson","2021","37","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2008","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2009","92","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2010","94","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2011","94","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2012","58","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2013","11","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2014","68","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2015","69","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2016","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2017","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2018","62","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2019","80","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2020","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37165","Scotland","2021","50","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2008","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2009","77","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2010","82","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2011","95","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2012","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2013","12","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2014","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2015","67","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2016","70","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2017","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2018","65","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2019","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2020","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37167","Stanly","2021","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2008","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2009","9","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2010","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2011","63","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2012","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2013","8","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2014","20","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2015","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2016","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2017","13","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2018","22","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2019","20","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2020","12","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37169","Stokes","2021","16","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2008","23","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2009","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2010","16","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2011","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2012","29","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2013","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2014","3","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2015","19","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2016","11","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2017","4","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2018","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2019","7","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2020","3","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37171","Surry","2021","6","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2008","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2009","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2010","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2011","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2012","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2014","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2015","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2016","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2017","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2018","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2019","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2020","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37173","Swain","2021","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2008","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2009","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2010","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2011","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2012","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2014","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2015","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2016","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2017","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2018","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2019","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2020","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37175","Transylvania","2021","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2008","25","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2009","29","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2010","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2011","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2012","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2013","7","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2014","18","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2015","18","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2016","21","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2017","8","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2018","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2019","19","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2020","15","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37177","Tyrrell","2021","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2008","54","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2009","88","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2010","89","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2011","95","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2012","62","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2013","9","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2014","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2015","69","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2016","71","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2017","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2018","63","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2019","75","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2020","33","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37179","Union","2021","45","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2008","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2009","32","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2010","76","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2011","84","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2012","63","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2013","22","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2014","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2015","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2016","48","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2017","35","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2018","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2019","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2020","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37181","Vance","2021","32","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2008","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2009","57","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2010","85","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2011","85","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2012","59","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2013","22","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2014","54","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2015","60","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2016","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2017","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2018","48","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2019","56","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2020","36","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37183","Wake","2021","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
